PWM,human_TF,mouse_TF,ID,NR_sites,References,Superclass,Class,Family,Subfamily
MIXL1_HUMAN.H10MO.D,MIXL1,Mixl1,MIXL1_002,220,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,MIX
MLX_HUMAN.H10MO.D,MLX,Mlx,MLX_003,17528,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,Mondo-like factors
MLXPL_HUMAN.H10MO.D,MLXIPL,Mlxipl,MLXIPL_002,10,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,Mondo-like factors
MNT_HUMAN.H10MO.D,MNT,Mnt,MNT_002,255,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,Mad-like factors
MNX1_HUMAN.H10MO.D,MNX1,Mnx1,MNX1_003,27,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,HOX-related factors,MNX
MSX1_HUMAN.H10MO.D,MSX1,Msx1,MSX1_005,30735,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,MSX
MSX2_HUMAN.H10MO.D,MSX2,Msx2,MSX2_004,11,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,MSX
MTF1_HUMAN.H10MO.C,MTF1,Mtf1,MTF1_003,35,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,MTF1-like factors
MUSC_HUMAN.H10MO.D,MSC,Msc,MSC_002,16,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Mesp-like factors
MYB_HUMAN.H10MO.C,MYB,Myb,MYB_004,54,HOCOMOCO v10,Helix-turn-helix domains,Tryptophan cluster factors,Myb/SANT domain factors,Myb-like factors
MYBA_HUMAN.H10MO.D,MYBL1,Mybl1,MYBL1_006,4328,HOCOMOCO v10,Helix-turn-helix domains,Tryptophan cluster factors,Myb/SANT domain factors,Myb-like factors
MYC_HUMAN.H10MO.A,MYC,Myc,MYC_003,341,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),bHLH-ZIP factors,Myc / Max factors
MYCN_HUMAN.H10MO.B,MYCN,Mycn,MYCN_004,468,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),MyoD / ASC-related factors,Myogenic transcription factors
MYOD1_HUMAN.H10MO.C,MYOD1,Myod1,MYOD1_002,77,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),MyoD / ASC-related factors,Myogenic transcription factors
MYOG_HUMAN.H10MO.D,MYOG,Myog,MYOG_002,27,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),MyoD / ASC-related factors,Myogenic transcription factors
MZF1_HUMAN.H10MO.D,MZF1,Mzf1,MZF1_004,70,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,unclassified
NANOG_HUMAN.H10MO.A,NANOG,Nanog,NANOG_001,500,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NANOG
NDF1_HUMAN.H10MO.C,NEUROD1,Neurod1,NEUROD1_001,26,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Neurogenin / Atonal-like factors
NDF2_HUMAN.H10MO.D,NEUROD2,Neurod2,NEUROD2_002,121,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Neurogenin / Atonal-like factors
NF2L1_HUMAN.H10MO.C,NFE2L1,Nfe2l1,NFE2L1_001,112,HOCOMOCO v10,Basic domains,Basic leucine zipper factors (bZIP),Jun-related factors,NF-E2-like factors
NF2L2_HUMAN.H10MO.D,NFE2L2,Nfe2l2,NFE2L2_004,92,HOCOMOCO v10,Basic domains,Basic leucine zipper factors (bZIP),Jun-related factors,NF-E2-like factors
NFAC1_HUMAN.H10MO.A,NFATC1,Nfatc1,NFATC1_004,710,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related factors,NFAT-related factors
NFAC1_HUMAN.H10MO.S,NFATC1,Nfatc1,NFATC1_005,425,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related factors,NFAT-related factors
NFAC2_HUMAN.H10MO.B,NFATC2,Nfatc2,NFATC2_002,86,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related factors,NFAT-related factors
NFAC3_HUMAN.H10MO.B,NFATC3,Nfatc3,NFATC3_001,18,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related factors,NFAT-related factors
NFAC4_HUMAN.H10MO.C,NFATC4,Nfatc4,NFATC4_001,19,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NFAT-related factors,NFAT-related factors
NFE2_HUMAN.H10MO.B,NFE2,Nfe2,NFE2_002,1433,HOCOMOCO v10,Basic domains,Basic leucine zipper factors (bZIP),Jun-related factors,NF-E2-like factors
NFIA_HUMAN.H10MO.C,NFIA,Nfia,NFIA_003,233,HOCOMOCO v10,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1,Nuclear factor 1
NFIA_HUMAN.H10MO.S,NFIA,Nfia,NFIA_004,265,HOCOMOCO v10,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1,Nuclear factor 1
NFIC_HUMAN.H10MO.A,NFIC,Nfic,NFIC_002,500,HOCOMOCO v10,beta-Hairpin exposed by an alpha/beta-scaffold,SMAD/NF-1 DNA-binding domain factors,Nuclear factor 1,Nuclear factor 1
NFIL3_HUMAN.H10MO.C,NFIL3,Nfil3,NFIL3_003,51,HOCOMOCO v10,Basic domains,Basic leucine zipper factors (bZIP),C/EBP-related,PAR factors
NFKB1_HUMAN.H10MO.B,NFKB1,Nfkb1,NFKB1_005,182,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NF-kappaB-related factors,NF-kappaB p50 subunit-like factors
NFKB2_HUMAN.H10MO.D,NFKB2,Nfkb2,NFKB2_002,11,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NF-kappaB-related factors,NF-kappaB p50 subunit-like factors
NFYA_HUMAN.H10MO.A,NFYA,Nfya,NFYA_003,1309,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors
NFYB_HUMAN.H10MO.A,NFYB,Nfyb,NFYB_002,1148,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors
NFYC_HUMAN.H10MO.B,NFYC,Nfyc,NFYC_001,26,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors
NGN2_HUMAN.H10MO.D,NEUROG2,Neurog2,NEUROG2_003,272,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Neurogenin/Atonal-like factors
NKX21_HUMAN.H10MO.D,NKX2-1,Nkx2-1,NKX2-1_002,85,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-2.1
NKX22_HUMAN.H10MO.D,NKX2-2,Nkx2-2,NKX2-2_002,24,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-2.2
NKX23_HUMAN.H10MO.D,NKX2-3,Nkx2-3,NKX2-3_004,1247,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-4
NKX25_HUMAN.H10MO.C,NKX2-5,Nkx2-5,NKX2-5_004,59,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-4
NKX31_HUMAN.H10MO.C,NKX3-1,Nkx3-1,NKX3-1_006,43,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-3
NKX32_HUMAN.H10MO.C,NKX3-2,Nkx3-2,NKX3-2_004,20,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-3
NKX61_HUMAN.H10MO.D,NKX6-1,Nkx6-1,NKX6-1_006,46738,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-6
NKX62_HUMAN.H10MO.D,NKX6-2,Nkx6-2,NKX6-2_003,8061,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NK-6
NOBOX_HUMAN.H10MO.C,NOBOX,Nobox,NOBOX_003,66,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,NOBOX
NOTO_HUMAN.H10MO.D,NOTO,Noto,NOTO_002,25845,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,NK-related factors,NOTO
NR1D1_HUMAN.H10MO.C,NR1D1,Nr1d1,NR1D1_001,13,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Rev-ErbA (NR1D)
NR1H2_HUMAN.H10MO.D,NR1H2,Nr1h2,NR1H2_001,19,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),LXR (NR1H)
NR1H4_HUMAN.H10MO.C,NR1H4,Nr1h4,NR1H4_001,45,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),LXR (NR1H)
NR1I2_HUMAN.H10MO.C,NR1I2,Nr1i2,NR1I2_002,29,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Vitamin D receptor (NR1I)
NR1I2_HUMAN.H10MO.S,NR1I2,Nr1i2,NR1I2_003,45,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Vitamin D receptor (NR1I)
NR1I3_HUMAN.H10MO.C,NR1I3,Nr1i3,NR1I3_001,28,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Vitamin D receptor (NR1I)
NR1I3_HUMAN.H10MO.S,NR1I3,Nr1i3,NR1I3_002,33,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Vitamin D receptor (NR1I)
NR2C1_HUMAN.H10MO.C,NR2C1,Nr2c1,NR2C1_001,18,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Testicular receptors (NR2C)
NR2C2_HUMAN.H10MO.A,NR2C2,Nr2c2,NR2C2_003,2058,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Testicular receptors (NR2C)
NR2E1_HUMAN.H10MO.D,NR2E1,Nr2e1,NR2E1_005,62,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
NR2E3_HUMAN.H10MO.C,NR2E3,Nr2e3,NR2E3_002,23,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),Tailless-like receptors (NR2E)
NR2F6_HUMAN.H10MO.D,NR2F6,Nr2f6,NR2F6_006,11,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,RXR-related receptors (NR2),COUP-like receptors (NR2F)
NR4A1_HUMAN.H10MO.C,NR4A1,Nr4a1,NR4A1_001,21,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
NR4A2_HUMAN.H10MO.C,NR4A2,Nr4a2,NR4A2_005,33,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,NGFI-B-related receptors (NR4),NGFI-B-related receptors (NR4)
NR5A2_HUMAN.H10MO.C,NR5A2,Nr5a2,NR5A2_002,45,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,FTZ-F1-related receptors (NR5),FTZ-F1-related receptors (NR5)
NR6A1_HUMAN.H10MO.B,NR6A1,Nr6a1,NR6A1_001,50,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,GCNF-related receptors (NR6),GCNF-related receptors (NR6)
NRF1_HUMAN.H10MO.A,NRF1,Nrf1,NRF1_003,500,HOCOMOCO v10,Yet undefined DNA-binding domains,Uncharacterized,NRF,NRF
NRF2_NAR,NFE2L2,Nfe2l2,NFE2L2_001,410,"Malhotra D et al., NAR 2010",Basic domains,Basic leucine zipper factors (bZIP),Jun-related factors,NF-E2-like factors
NRL_HUMAN.H10MO.D,NRL,Nrl,NRL_002,805,HOCOMOCO v10,Basic domains,Basic leucine zipper factors (bZIP),Maf-related factors,Large Maf factors
OLIG1_HUMAN.H10MO.D,OLIG1,Olig1,OLIG1_002,495,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Neurogenin / Atonal-like factors
OLIG2_HUMAN.H10MO.D,OLIG2,Olig2,OLIG2_003,2728,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Neurogenin / Atonal-like factors
OLIG3_HUMAN.H10MO.D,OLIG3,Olig3,OLIG3_002,3076,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Neurogenin / Atonal-like factors
ONEC3_HUMAN.H10MO.D,ONECUT3,Onecut3,ONECUT3_002,10342,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,HD-CUT factors,ONECUT
OTX2_HUMAN.H10MO.C,OTX2,Otx2,OTX2_004,25,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,OTX
P53_HUMAN.H10MO.B,TP53,Trp53,TP53_006,500,HOCOMOCO v10,Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
P5F1B_HUMAN.H10MO.D,POU5F1B,-,POU5F1B_003,664,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU5 (Oct-3/4-like factors)
P63_HUMAN.H10MO.A,TP63,Trp63,TP63_003,394,HOCOMOCO v10,Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
P63_HUMAN.H10MO.S,TP63,Trp63,TP63_004,22,HOCOMOCO v10,Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
P73_HUMAN.H10MO.A,TP73,Trp73,TP73_002,500,HOCOMOCO v10,Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
P73_HUMAN.H10MO.S,TP73,Trp73,TP73_003,15,HOCOMOCO v10,Immunoglobulin fold,p53 domain factors,p53-related factors,p53-related factors
PAX1_HUMAN.H10MO.D,PAX1,Pax1,PAX1_002,1173,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired domain only,PAX-1/9 (no homeo remnant)
PAX2_HUMAN.H10MO.D,PAX2,Pax2,PAX2_003,50,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired domain only,PAX-2-like factors (partial homeobox)
PAX2_HUMAN.H10MO.S,PAX2,Pax2,PAX2_004,58,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired domain only,PAX-2-like factors (partial homeobox)
PAX3_HUMAN.H10MO.D,PAX3,Pax3,PAX3_003,5063,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired plus homeo domain,PAX-3/7
PAX4_HUMAN.H10MO.D,PAX4,Pax4,PAX4_005,934,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired plus homeo domain,PAX-4/6
PAX5_HUMAN.H10MO.A,PAX5,Pax5,PAX5_004,498,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired domain only,PAX-2-like factors (partial homeobox)
PAX5_HUMAN.H10MO.S,PAX5,Pax5,PAX5_005,3156,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired domain only,PAX-2-like factors (partial homeobox)
PAX6_HUMAN.H10MO.D,PAX6,Pax6,PAX6_004,165,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired plus homeo domain,PAX-4/6
PAX7_HUMAN.H10MO.D,PAX7,Pax7,PAX7_004,15145,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired plus homeo domain,PAX-3/7
PAX8_HUMAN.H10MO.D,PAX8,Pax8,PAX8_001,37,HOCOMOCO v10,Helix-turn-helix domains,Paired box factors,Paired plus homeo domain,PAX-3/7
PBX1_HUMAN.H10MO.B,PBX1,Pbx1,PBX1_003,145,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,PBX
PBX2_HUMAN.H10MO.C,PBX2,Pbx2,PBX2_001,19,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,PBX
PBX3_HUMAN.H10MO.B,PBX3,Pbx3,PBX3_001,1846,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,PBX
PDX1_HUMAN.H10MO.C,PDX1,Pdx1,PDX1_005,79,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,HOX-related factors,PDX
PEBB_HUMAN.H10MO.C,NFYA,Nfya,NFYA_004,23,HOCOMOCO v10,Other all-alpha-helical DNA-binding domains,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors,Heteromeric CCAAT-binding factors
PHX2A_HUMAN.H10MO.D,PHOX2A,Phox2a,PHOX2A_003,7912,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PHOX
PHX2B_HUMAN.H10MO.D,PHOX2B,Phox2b,PHOX2B_004,25008,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PHOX
PIT1_HUMAN.H10MO.C,POU1F1,Pou1f1,POU1F1_004,38,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU1 (Pit-1-like factors)
PITX1_HUMAN.H10MO.D,PITX1,Pitx1,PITX1_005,3182,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PITX
PITX2_HUMAN.H10MO.D,PITX2,Pitx2,PITX2_002,17,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PITX
PITX3_HUMAN.H10MO.D,PITX3,Pitx3,PITX3_003,7586,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,PKNOX
PKNX2_HUMAN.H10MO.D,PKNOX2,Pknox2,PKNOX2_004,4608,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,TALE-type homeo domain factors,PKNOX
PLAG1_HUMAN.H10MO.D,PLAG1,Plag1,PLAG1_002,25,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,PLAG factors
PLAG1_HUMAN.H10MO.S,PLAG1,Plag1,PLAG1_003,25,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,PLAG factors
PLAL1_HUMAN.H10MO.D,PLAGL1,Plagl1,PLAGL1_005,12,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,PLAG factors
PO2F1_HUMAN.H10MO.B,POU2F1,Pou2f1,POU2F1_004,210,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU2 (Oct-1/2-like factors)
PO2F2_HUMAN.H10MO.D,POU2F2,Pou2f2,POU2F2_007,8293,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU2 (Oct-1/2-like factors)
PO2F3_HUMAN.H10MO.D,POU2F3,Pou2f3,POU2F3_004,300,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU2 (Oct-1/2-like factors)
PO3F1_HUMAN.H10MO.C,POU3F1,Pou3f1,POU3F1_004,15,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU3 (Oct-6-like factors)
PO3F2_HUMAN.H10MO.D,POU3F2,Pou3f2,POU3F2_004,65,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU3 (Oct-6-like factors)
PO3F3_HUMAN.H10MO.D,POU3F3,Pou3f3,POU3F3_005,1346,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU3 (Oct-6-like factors)
PO3F4_HUMAN.H10MO.D,POU3F4,Pou3f4,POU3F4_004,5283,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU3 (Oct-6-like factors)
PO4F1_HUMAN.H10MO.D,POU4F1,Pou4f1,POU4F1_002,7624,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU4 (Brn-3-like factors)
PO4F2_HUMAN.H10MO.D,POU4F2,Pou4f2,POU4F2_003,27,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU4 (Brn-3-like factors)
PO4F3_HUMAN.H10MO.D,POU4F3,Pou4f3,POU4F3_003,6311,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU4 (Brn-3-like factors)
PO5F1_HUMAN.H10MO.A,POU5F1,Pou5f1,POU5F1_003,500,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU5 (Oct-3/4-like factors)
PO6F1_HUMAN.H10MO.D,POU6F1,Pou6f1,POU6F1_003,14,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU6 (Brn-5-like factors)
PO6F2_HUMAN.H10MO.D,POU6F2,Pou6f2,POU6F2_004,1298,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,POU domain factors,POU6 (Brn-5-like factors)
PPARA_HUMAN.H10MO.C,PPARA,Ppara,PPARA_001,111,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PPAR (NR1C)
PPARA_HUMAN.H10MO.S,PPARA,Ppara,PPARA_002,114,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PPAR (NR1C)
PPARD_HUMAN.H10MO.D,PPARD,Ppard,PPARD_001,18,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PPAR (NR1C)
PPARG_HUMAN.H10MO.A,PPARG,Pparg,PPARG_002,499,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PPAR (NR1C)
PPARG_HUMAN.H10MO.S,PPARG,Pparg,PPARG_003,998,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),PPAR (NR1C)
PRD14_HUMAN.H10MO.C,PRDM14,Prdm14,PRDM14_001,500,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified
PRDM1_HUMAN.H10MO.C,PRDM1,Prdm1,PRDM1_003,498,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,More than 3 adjacent zinc finger factors,PRDM1-like factors
PRDM4_HUMAN.H10MO.D,PRDM4,Prdm4,PRDM4_002,130,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,C2H2 zinc finger factors,Factors with multiple dispersed zinc fingers,unclassified
PRGR_HUMAN.H10MO.C,PGR,Pgr,PGR_001,25,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
PRGR_HUMAN.H10MO.S,PGR,Pgr,PGR_002,38,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Steroid hormone receptors (NR3),GR-like receptors (NR3C)
PROX1_HUMAN.H10MO.D,PROX1,Prox1,PROX1_002,773,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,HD-PROS factors,HD-PROS factors
PRRX2_HUMAN.H10MO.C,PRRX2,Prrx2,PRRX2_005,59,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,PRRX
PTF1A_HUMAN.H10MO.C,PTF1A,Ptf1a,PTF1A_001,10,HOCOMOCO v10,Basic domains,Basic helix-loop-helix factors (bHLH),Tal-related factors,Twist-like factors
PURA_HUMAN.H10MO.D,PURA,Pura,PURA_001,13,HOCOMOCO v10,Yet undefined DNA-binding domains,Uncharacterized,PUR,PUR
RARA_HUMAN.H10MO.C,RARA,Rara,RARA_012,121,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
RARA_HUMAN.H10MO.S,RARA,Rara,RARA_013,58,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
RARB_HUMAN.H10MO.D,RARB,Rarb,RARB_005,21,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
RARG_HUMAN.H10MO.C,RARG,Rarg,RARG_009,24,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
RARG_HUMAN.H10MO.S,RARG,Rarg,RARG_010,29,HOCOMOCO v10,Zinc-coordinating DNA-binding domains,Nuclear receptors with C4 zinc fingers,Thyroid hormone receptor-related factors (NR1),Retinoic acid receptors (NR1B)
RAX2_HUMAN.H10MO.D,RAX2,-,RAX2_002,33576,HOCOMOCO v10,Helix-turn-helix domains,Homeo domain factors,Paired-related HD factors,RAX
REL_HUMAN.H10MO.C,REL,Rel,REL_002,74,HOCOMOCO v10,Immunoglobulin fold,Rel homology region (RHR) factors,NF-kappaB-related factors,NF-kappaB p65 subunit-like factors
